,greek_id,greek_word,gloss,sent_id,gorgias
8359,101687059,του,of,387,
8360,101687060,κακοῦ,harmful,387,
8361,101687061,καὶ,and,387,
8362,101687062,τιμήσεσθαι,to be honored,387,
8363,101687063,τοιούτου,such,387,
8364,101687064,τινὸς,something,387,
8365,101687065,ἐμαυτῷ,myself,387,
8366,101687066,.,.,387,
8367,101687067,τί,what,388,
8368,101687068,δείσας,having feared,388,
8369,101687069,;,;,388,
8370,101687070,ἦ,or,389,
8371,101687071,μὴ,not,389,
8372,101687072,πάθω,suffer,389,
8373,101687073,τοῦτο,this,389,
8374,101687074,οὗ,what,389,
8375,101687075,Μέλητός,of Meletus,389,
8376,101687076,μοι,me,389,
8377,101687077,τιμᾶται,estimating,389,
8378,101687078,",",",",389,
8379,101687079,ὅ,which,389,
8380,101687080,φημι,I say,389,
8381,101687081,οὐκ,not,389,
8382,101687082,εἰδέναι,to know,389,
8383,101687083,οὔ,not,389,
8384,101687084,-τ',and,389,
8385,101687085,εἰ,it is,389,
8386,101687086,ἀγαθὸν,good,389,
8387,101687087,οὔ,not,389,
8388,101687088,-τ’,and,389,
8389,101687089,εἰ,it is,389,
8390,101687090,κακόν,evil,389,
8391,101687091,ἐστιν,is,389,
8392,101687092,;,?,389,
8393,101687093,ἀντὶ,instead,390,
8394,101687094,τούτου,of this,390,
8395,101687095,δὴ,then,390,
8396,101687096,ἕλωμαι,I wish,390,
8397,101687097,ὧν,who,390,
8398,101687098,εὖ,well,390,
8399,101687099,οἶδά,know,390,
8400,101687100,τι,something,390,
8401,101687101,κακῶν,bad,390,
8402,101687102,ὄντων,being,390,
8403,101687103,τούτου,this,390,
8404,101687104,τιμησάμενος,having punished,390,
8405,101687105,;,?,390,
8406,101687106,πότερον,or,391,
8407,101687107,δεσμοῦ,imprisonment,391,
8408,101687108,;,;,391,
8409,101687109,καὶ,and,392,
8410,101687110,τί,whether,392,
8411,101687111,με,me,392,
8412,101687112,δεῖ,it is necessary,392,
8413,101687113,ζῆν,to live,392,
8414,101687114,ἐν,in,392,
8415,101687115,δεσμωτηρίῳ,prison,392,
8416,101687116,",",",",392,
8417,101687117,δουλεύοντα,being a slave,392,
8418,101687118,τῇ,the,392,
8419,101687119,ἀεὶ,always,392,
8420,101687120,καθισταμένῃ,being established,392,
8421,101687121,ἀρχῇ,authority,392,
8422,101687122,",",",",392,
8423,101687123,τοῖς,the,392,
8424,101687124,ἕνδεκα,the eleven,392,
8425,101687125,;,?,392,
8426,101687126,ἀλλὰ,But,393,
8427,101687127,χρημάτων,of money,393,
8428,101687128,καὶ,and,393,
8429,101687129,δεδέσθαι,to be bound,393,
8430,101687130,ἕως,until,393,
8431,101687131,ἂν,if,393,
8432,101687132,ἐκτείσω,I pay,393,
8433,101687133,;,;,393,
8434,101687134,ἀλλὰ,but,394,
8435,101687135,τα-,the,394,
8436,101687136,ταὐτόν,the same thing,394,
8437,101687137,μοί,to me,394,
8438,101687138,ἐστιν,is,394,
8439,101687139,ὅπερ,which,394,
8440,101687140,νυνδὴ,just now,394,
8441,101687141,ἔλεγον,said,394,
8442,101687142,.,.,394,
8443,101687143,οὐ,not,395,
8444,101687144,γὰρ,for,395,
8445,101687145,ἔστι,there is,395,
8446,101687146,μοι,to me,395,
8447,101687147,χρήματα,money,395,
8448,101687148,ὁπόθεν,from which,395,
8449,101687149,ἐκτείσω,I may pay out,395,
8450,101687150,.,.,395,
8451,101687151,ἀλλὰ,but,396,
8452,101687152,δὴ,indeed,396,
8453,101687153,φυγῆς,of exile,396,
8454,101687154,τιμήσωμαι,I will be honored,396,
8455,101687155,;,?,396,
8456,101687156,ἴσως,perhaps,397,
8457,101687157,γὰρ,for,397,
8458,101687158,ἄν,would,397,
8459,101687159,μοι,me,397,
8460,101687160,τούτου,of this,397,
8461,101687161,τιμήσαιτε,you might honor,397,
8462,101687162,.,.,397,
8463,101687163,πολλὴ,great,398,
8464,101687164,μεντ-,however,398,
8465,101687165,μεντἄν,indeed,398,
8466,101687166,με,me,398,
8467,101687167,φιλοψυχία,love-of-soul,398,
8468,101687168,ἔχοι,might have,398,
8469,101687169,",",",",398,
8470,101687170,ὦ,O,398,
8471,101687171,ἄνδρες,men,398,
8472,101687172,Ἀθηναῖοι,Athenians,398,
8473,101687173,",",",",398,
8474,101687174,εἰ,if,398,
8475,101687175,οὕτως,so,398,
8476,101687176,ἀλόγιστός,unreasonable,398,
8477,101687177,εἰμι,am,398,
8478,101687178,ὥστε,so that,398,
8479,101687179,μὴ,not,398,
8480,101687180,δύνασθαι,to be able,398,
8481,101687181,λογίζεσθαι,to reason,398,
8482,101687182,ὅτι,that,398,
8483,101687183,ὑμεῖς,you,398,
8484,101687184,μὲν,indeed,398,
8485,101687185,ὄντες,being,398,
8486,101687186,πολῖταί,citizens,398,
8487,101687187,μου,my,398,
8488,101687188,οὐχ,not,398,
8489,101687189,οἷοί,able,398,
8490,101687190,τε,,398,
8491,101687191,ἐγένεσθε,you became,398,
8492,101687192,ἐνεγκεῖν,to endure,398,
8493,101687193,τὰς,the,398,
8494,101687194,ἐμὰς,my,398,
8495,101687195,διατριβὰς,conversations,398,
8496,101687196,καὶ,and,398,
8497,101687197,τοὺς,the,398,
8498,101687198,λόγους,speeches,398,
8499,101687199,",",",",398,
8500,101687200,ἀλλ’,but,398,
8501,101687201,ὑμῖν,to you,398,
8502,101687202,βαρύτεραι,more burdensome,398,
8503,101687203,γεγόνασιν,have become,398,
8504,101687204,καὶ,and,398,
8505,101687205,ἐπιφθονώτεραι,more envious,398,
8506,101687206,",",",",398,
8507,101687207,ὥστε,so that,398,
8508,101687208,ζητεῖτε,seek,398,
8509,101687209,αὐτῶν,of them,398,
8510,101687210,νυνὶ,now,398,
8511,101687211,ἀπαλλαγῆναι,to be released,398,
8512,101687212,",",",",398,
8513,101687213,ἄλλοι,others,398,
8514,101687214,δὲ,but,398,
8515,101687215,ἄρα,then,398,
8516,101687216,αὐτὰς,them,398,
8517,101687217,οἴσουσι,will carry,398,
8518,101687218,ῥᾳδίως,easily,398,
8519,101687219,;,;,398,
8520,101687220,πολλοῦ,much,399,
8521,101687221,γε,indeed,399,
8522,101687222,δεῖ,it is necessary,399,
8523,101687223,",",",",399,
8524,101687224,ὦ,O,399,
8525,101687225,ἄνδρες,men,399,
8526,101687226,Ἀθηναῖοι,Athenian,399,
8527,101687227,.,.,399,
8528,101687228,καλὸς,good,400,
8529,101687229,οὖν,therefore,400,
8530,101687230,ἄν,would,400,
8531,101687231,μοι,to me,400,
8532,101687232,ὁ,the,400,
8533,101687233,βίος,life,400,
8534,101687234,εἴη,would be,400,
8535,101687235,ἐξελθόντι,having gone out,400,
8536,101687236,τηλικῷδε,such,400,
8537,101687237,ἀνθρώπῳ,man,400,
8538,101687238,ἄλλην,another,400,
8539,101687239,ἐξ,from,400,
8540,101687240,ἄλλης,other,400,
8541,101687241,πόλεως,city,400,
8542,101687242,ἀμειβομένῳ,swapping,400,
8543,101687243,καὶ,and,400,
8544,101687244,ἐξελαυνομένῳ,being expelled,400,
8545,101687245,ζῆν,to live,400,
8546,101687246,.,.,400,
8547,101687247,εὖ,well,401,
8548,101687248,γὰρ,for,401,
8549,101687249,οἶδ',know,401,
8550,101687250,ὅτι,that,401,
8551,101687251,ὅποι,wherever,401,
8552,101687252,ἂν,if,401,
8553,101687253,ἔλθω,go,401,
8554,101687254,",",",",401,
8555,101687255,λέγοντος,speaking,401,
8556,101687256,ἐμοῦ,of me,401,
8557,101687257,ἀκροάσονται,they will listen,401,
8558,101687258,οἱ,the,401,
8559,101687259,νέοι,young men,401,
8560,101687260,ὥσπερ,just as,401,
8561,101687261,ἐνθάδε,here,401,
8562,101687262,.,.,401,
8563,101687263,κα-,and,402,
8564,101687264,κἂν,if,402,
8565,101687265,μὲν,on the one hand,402,
8566,101687266,τούτους,these,402,
8567,101687267,ἀπελαύνω,I banish,402,
8568,101687268,",",",",402,
8569,101687269,οὗτοί,they,402,
8570,101687270,με,me,402,
8571,101687271,αὐτοὶ,they themselves,402,
8572,101687272,ἐξελῶσι,will drive out,402,
8573,101687273,πείθοντες,persuading,402,
8574,101687274,τοὺς,the,402,
8575,101687275,πρεσβυτέρους,elders,402,
8576,101687276,.,.,402,
8577,101687277,ἐὰν,if,403,
8578,101687278,δὲ,but,403,
8579,101687279,μὴ,not,403,
8580,101687280,ἀπελαύνω,I enjoy,403,
8581,101687281,",",",",403,
8582,101687282,οἱ,the,403,
8583,101687283,τούτων,these,403,
8584,101687284,πατέρες,fathers,403,
8585,101687285,δὲ,but,403,
8586,101687286,καὶ,and,403,
8587,101687287,οἰκεῖοι,relatives,403,
8588,101687288,δι’,for,403,
8589,101687289,αὐτοὺς,themselves,403,
8590,101687290,τούτους,these,403,
8591,101687291,.,.,403,
8592,101687292,ἴσως,perhaps,404,
8593,101687293,οὖν,then,404,
8594,101687294,ἄν,if,404,
8595,101687295,τις,someone,404,
8596,101687296,εἴποι,might say,404,
8597,101687297,.,.,404,
8598,101687298,,,405,
8599,101687299,σιγῶν,being silent,405,
8600,101687300,δὲ,but,405,
8601,101687301,καὶ,and,405,
8602,101687302,ἡσυχίαν,silence,405,
8603,101687303,ἄγων,leading,405,
8604,101687304,",",",",405,
8605,101687305,ὦ,O,405,
8606,101687306,Σώκρατες,Socrates,405,
8607,101687307,",",",",405,
8608,101687308,οὐχ,not,405,
8609,101687309,οἷός,capable,405,
8610,101687310,τ’,and,405,
8611,101687311,ἔσῃ,will be,405,
8612,101687312,ἡμῖν,us,405,
8613,101687313,ἐξελθὼν,having gone out,405,
8614,101687314,ζῆν,to live,405,
8615,101687315,,,405,
8616,101687316,;,;,405,
8617,101687317,τουτὶ,this,406,
8618,101687318,δή,indeed,406,
8619,101687319,ἐστι,is,406,
8620,101687320,πάντων,of all,406,
8621,101687321,χαλεπώτατον,most difficult,406,
8622,101687322,πεῖσαί,to persuade,406,
8623,101687323,τινας,some,406,
8624,101687324,ὑμῶν,your,406,
8625,101687325,.,.,406,
8626,101687326,ἐάν,if,407,
8627,101687327,-τε,-te,407,
8628,101687328,γὰρ,for,407,
8629,101687329,λέγω,I say,407,
8630,101687330,ὅτι,that,407,
8631,101687331,τῷ,the,407,
8632,101687332,θεῷ,god,407,
8633,101687333,ἀπειθεῖν,to disobey,407,
8634,101687334,τοῦτ’,this,407,
8635,101687335,ἐστὶν,is,407,
8636,101687336,καὶ,and,407,
8637,101687337,διὰ,on account of,407,
8638,101687338,τοῦτ’,this,407,
8639,101687339,ἀδύνατον,impossible,407,
8640,101687340,ἡσυχίαν,quiet life,407,
8641,101687341,ἄγειν,to lead,407,
8642,101687342,",",",",407,
8643,101687343,οὐ,not,407,
8644,101687344,πείσεσθέ,you will be persuaded,407,
8645,101687345,μοι,me,407,
8646,101687346,ὡς,as,407,
8647,101687347,εἰρωνευομένῳ,jesting,407,
8648,101687348,.,.,407,
8649,101687349,ἐάν,if,408,
8650,101687350,-τ',and,408,
8651,101687351,αὖ,indeed,408,
8652,101687352,λέγω,I say,408,
8653,101687353,ὅτι,that,408,
8654,101687354,καὶ,and,408,
8655,101687355,τυγχάνει,happens,408,
8656,101687356,μέγιστον,greatest,408,
8657,101687357,ἀγαθὸν,good,408,
8658,101687358,ὂν,being,408,
8659,101687359,ἀνθρώπῳ,for a man,408,
8660,101687360,τοῦτο,this,408,
8661,101687361,",",",",408,
8662,101687362,ἑκάστης,each,408,
8663,101687363,ἡμέρας,day,408,
8664,101687364,περὶ,about,408,
8665,101687365,ἀρετῆς,of virtue,408,
8666,101687366,τοὺς,the,408,
8667,101687367,λόγους,discussions,408,
8668,101687368,ποιεῖσθαι,to make,408,
8669,101687369,καὶ,and,408,
8670,101687370,τῶν,of the,408,
8671,101687371,ἄλλων,other,408,
8672,101687372,περὶ,about,408,
8673,101687373,ὧν,of which,408,
8674,101687374,ὑμεῖς,you,408,
8675,101687375,ἐμοῦ,of me,408,
8676,101687376,ἀκούετε,you hear,408,
8677,101687377,διαλεγομένου,discoursing,408,
8678,101687378,καὶ,and,408,
8679,101687379,ἐμαυτὸν,myself,408,
8680,101687380,καὶ,and,408,
8681,101687381,ἄλλους,others,408,
8682,101687382,ἐξετάζοντος,examining,408,
8683,101687383,",",",",408,
8684,101687384,ὁ,the,408,
8685,101687385,δὲ,but,408,
8686,101687386,ἀνεξέταστος,unexamined,408,
8687,101687387,βίος,life,408,
8688,101687388,οὐ,not,408,
8689,101687389,βιωτὸς,lived,408,
8690,101687390,ἀνθρώπῳ,for a man,408,
8691,101687391,",",",",408,
8692,101687392,ταῦτα,these things,408,
8693,101687393,δ',and,408,
8694,101687394,ἔτι,still,408,
8695,101687395,ἧττον,less,408,
8696,101687396,πείσεσθέ,you will be persuaded,408,
8697,101687397,μοι,to me,408,
8698,101687398,λέγοντι,saying,408,
8699,101687399,.,.,408,
8700,101687400,τὰ,as for these things,409,
8701,101687401,δὲ,but,409,
8702,101687402,ἔχει,is,409,
8703,101687403,μὲν,indeed,409,
8704,101687404,οὕτως,so,409,
8705,101687405,",",",",409,
8706,101687406,ὡς,as,409,
8707,101687407,ἐγώ,I,409,
8708,101687408,φημι,say,409,
8709,101687409,",",",",409,
8710,101687410,ὦ,O,409,
8711,101687411,ἄνδρες,men,409,
8712,101687412,",",",",409,
8713,101687413,πείθειν,to persuade,409,
8714,101687414,δὲ,and,409,
8715,101687415,οὐ,not,409,
8716,101687416,ῥᾴδιον,easy,409,
8717,101687417,.,.,409,
8718,101687418,καὶ,and,410,
8719,101687419,ἐγὼ,I,410,
8720,101687420,ἅμα,at the same time,410,
8721,101687421,οὐκ,not,410,
8722,101687422,εἴθισμαι,I am accustomed,410,
8723,101687423,ἐμαυτὸν,myself,410,
8724,101687424,ἀξιοῦν,thinking,410,
8725,101687425,κακοῦ,bad,410,
8726,101687426,οὐδενός,no,410,
8727,101687427,.,.,410,
8728,101687428,εἰ,if,411,
8729,101687429,μὲν,indeed,411,
8730,101687430,γὰρ,for,411,
8731,101687431,ἦν,was,411,
8732,101687432,μοι,to me,411,
8733,101687433,χρήματα,money,411,
8734,101687434,",",",",411,
8735,101687435,ἐτιμησάμην,I valued,411,
8736,101687436,ἂν,would,411,
8737,101687437,χρημάτων,of money,411,
8738,101687438,ὅσα,as many as,411,
8739,101687439,ἔμελλον,was going to,411,
8740,101687440,ἐκτείσειν,pay,411,
8741,101687441,",",",",411,
8742,101687442,οὐδὲν,nothing,411,
8743,101687443,γὰρ,for,411,
8744,101687444,ἂν,would,411,
8745,101687445,ἐβλάβην,feared,411,
8746,101687446,.,.,411,
8747,101687447,νῦν,now,412,
8748,101687448,δὲ,but,412,
8749,101687449,οὐ,not,412,
8750,101687450,γὰρ,for,412,
8751,101687451,ἔστιν,is,412,
8752,101687452,",",",",412,
8753,101687453,εἰ,if,412,
8754,101687454,μὴ,not,412,
8755,101687455,ἄρα,perhaps,412,
8756,101687456,ὅσον,as much as,412,
8757,101687457,ἂν,an,412,
8758,101687458,ἐγὼ,I,412,
8759,101687459,δυναίμην,might be able to,412,
8760,101687460,ἐκτεῖσαι,to extend,412,
8761,101687461,",",",",412,
8762,101687462,τοσούτου,so much,412,
8763,101687463,βούλεσθέ,you wish,412,
8764,101687464,μοι,me,412,
8765,101687465,τιμῆσαι,to honor,412,
8766,101687466,.,.,412,
8767,101687467,ἴσως,perhaps,413,
8768,101687468,δ’,but,413,
8769,101687469,ἂν,would,413,
8770,101687470,δυναίμην,I might be able,413,
8771,101687471,ἐκτεῖσαι,to extend,413,
8772,101687472,ὑμῖν,you,413,
8773,101687473,που,perhaps,413,
8774,101687474,μνᾶν,a mina,413,
8775,101687475,ἀργυρίου,of silver,413,
8776,101687476,.,.,413,
8777,101687477,τοσούτου,of so great,414,
8778,101687478,οὖν,therefore,414,
8779,101687479,τιμῶμαι,I am punished,414,
8780,101687480,.,.,414,
8781,101687481,Πλάτων,Plato,415,
8782,101687482,δὲ,but,415,
8783,101687483,ὅδε,this,415,
8784,101687484,",",",",415,
8785,101687485,ὦ,O,415,
8786,101687486,ἄνδρες,men,415,
8787,101687487,Ἀθηναῖοι,Athenians,415,
8788,101687488,",",",",415,
8789,101687489,καὶ,and,415,
8790,101687490,Κρίτων,Criton,415,
8791,101687491,καὶ,and,415,
8792,101687492,Κριτόβουλος,Critobulus,415,
8793,101687493,καὶ,and,415,
8794,101687494,Ἀπολλόδωρος,Apollodorus,415,
8795,101687495,κελεύουσί,command,415,
8796,101687496,με,me,415,
8797,101687497,τριάκοντα,thirty,415,
8798,101687498,μνῶν,minas,415,
8799,101687499,τιμήσασθαι,to value,415,
8800,101687500,",",",",415,
8801,101687501,αὐτοὶ,they,415,
8802,101687502,δ',but,415,
8803,101687503,ἐγγυᾶσθαι,to guarantee,415,
8804,101687504,.,.,415,
8805,101687505,τιμῶμαι,be fined,416,
8806,101687506,οὖν,then,416,
8807,101687507,τοσούτου,so much,416,
8808,101687508,",",",",416,
8809,101687509,ἐγγυηταὶ,guarantors,416,
8810,101687510,δὲ,and,416,
8811,101687511,ὑμῖν,you,416,
8812,101687512,ἔσονται,will be,416,
8813,101687513,τοῦ,the,416,
8814,101687514,ἀργυρίου,money,416,
8815,101687515,οὗτοι,these,416,
8816,101687516,ἀξιόχρεῳ,worthy of bail,416,
8817,101687517,.,.,416,
8818,101687518,οὐ,not,417,
8819,101687519,πολλοῦ,much,417,
8820,101687520,γ’,indeed,417,
8821,101687521,ἕνεκα,for the sake of,417,
8822,101687522,χρόνου,time,417,
8823,101687523,",",",",417,
8824,101687524,ὦ,O,417,
8825,101687525,ἄνδρες,men,417,
8826,101687526,Ἀθηναῖοι,Athenians,417,
8827,101687527,",",",",417,
8828,101687528,ὄνομα,name,417,
8829,101687529,ἕξετε,will have,417,
8830,101687530,καὶ,and,417,
8831,101687531,αἰτίαν,incrimination,417,
8832,101687532,ὑπὸ,by,417,
8833,101687533,τῶν,of the,417,
8834,101687534,βουλομένων,of those wishing,417,
8835,101687535,τὴν,the,417,
8836,101687536,πόλιν,city,417,
8837,101687537,λοιδορεῖν,to revile,417,
8838,101687538,ὡς,as,417,
8839,101687539,Σωκράτη,Socrates,417,
8840,101687540,ἀπεκτόνατε,you killed,417,
8841,101687541,",",",",417,
8842,101687542,ἄνδρα,man,417,
8843,101687543,σοφόν,wise,417,
8844,101687544,—,—,417,
8845,101687545,φήσουσι,they will say,417,
8846,101687546,γὰρ,for,417,
8847,101687547,δὴ,indeed,417,
8848,101687548,σοφὸν,wise,417,
8849,101687549,εἶναι,to be,417,
8850,101687550,",",",",417,
8851,101687551,εἰ,if,417,
8852,101687552,καὶ,and,417,
8853,101687553,μή,not,417,
8854,101687554,εἰμι,am,417,
8855,101687555,",",",",417,
8856,101687556,οἱ,those,417,
8857,101687557,βουλόμενοι,those wishing,417,
8858,101687558,ὑμῖν,to you,417,
8859,101687559,ὀνειδίζειν,to reproach,417,
8860,101687560,—,—,417,
8861,101687561,εἰ,if,417,
8862,101687562,γοῦν,then,417,
8863,101687563,περιεμείνατε,you waited,417,
8864,101687564,ὀλίγον,little,417,
8865,101687565,χρόνον,time,417,
8866,101687566,",",",",417,
8867,101687567,ἀπὸ,from,417,
8868,101687568,τοῦ,of,417,
8869,101687569,αὐτομάτου,unbidden,417,
8870,101687570,ἂν,would,417,
8871,101687571,ὑμῖν,to you,417,
8872,101687572,τοῦτο,this,417,
8873,101687573,ἐγένετο,would have happened,417,
8874,101687574,.,.,417,
8875,101687575,ὁρᾶτε,see,418,
8876,101687576,γὰρ,for,418,
8877,101687577,δὴ,indeed,418,
8878,101687578,τὴν,the,418,
8879,101687579,ἡλικίαν,age,418,
8880,101687580,ὅτι,that,418,
8881,101687581,πόρρω,far,418,
8882,101687582,ἤδη,already,418,
8883,101687583,ἐστὶ,is,418,
8884,101687584,τοῦ,of the,418,
8885,101687585,βίου,of life,418,
8886,101687586,θανάτου,of death,418,
8887,101687587,δὲ,and,418,
8888,101687588,ἐγγύς,near,418,
8889,101687589,.,.,418,
8890,101687590,λέγω,say,419,
8891,101687591,δὲ,but,419,
8892,101687592,τοῦτο,this,419,
8893,101687593,οὐ,not,419,
8894,101687594,πρὸς,to,419,
8895,101687595,πάντας,all,419,
8896,101687596,ὑμᾶς,you,419,
8897,101687597,",",",",419,
8898,101687598,ἀλλὰ,but,419,
8899,101687599,πρὸς,towards,419,
8900,101687600,τοὺς,the,419,
8901,101687601,ἐμοῦ,me,419,
8902,101687602,καταψηφισαμένους,having voted against,419,
8903,101687603,θάνατον,death,419,
8904,101687604,.,.,419,
8905,101687605,λέγω,say,420,
8906,101687606,δὲ,but,420,
8907,101687607,καὶ,and,420,
8908,101687608,τόδε,this,420,
8909,101687609,πρὸς,to,420,
8910,101687610,τοὺς,the,420,
8911,101687611,αὐτοὺς,themselves,420,
8912,101687612,τούτους,these,420,
8913,101687613,.,.,420,
8914,101687614,ἴσως,perhaps,421,
8915,101687615,με,me,421,
8916,101687616,οἴεσθε,think,421,
8917,101687617,",",",",421,
8918,101687618,ὦ,O,421,
8919,101687619,ἄνδρες,men,421,
8920,101687620,Ἀθηναῖοι,Athenians,421,
8921,101687621,",",",",421,
8922,101687622,ἀπορίᾳ,being at a loss,421,
8923,101687623,λόγων,arguments,421,
8924,101687624,ἑαλωκέναι,been captured,421,
8925,101687625,τοιούτων,of such,421,
8926,101687626,οἷς,whom,421,
8927,101687627,ἂν,if,421,
8928,101687628,ὑμᾶς,you,421,
8929,101687629,ἔπεισα,persuaded,421,
8930,101687630,",",",",421,
8931,101687631,εἰ,if,421,
8932,101687632,ᾤμην,I thought,421,
8933,101687633,δεῖν,to be necessary,421,
8934,101687634,ἅπαντα,all,421,
8935,101687635,ποιεῖν,to do,421,
8936,101687636,καὶ,and,421,
8937,101687637,λέγειν,to say,421,
8938,101687638,ὥστε,so that,421,
8939,101687639,ἀποφυγεῖν,to avoid,421,
8940,101687640,τὴν,the,421,
8941,101687641,δίκην,trial,421,
8942,101687642,.,.,421,
8943,101687643,πολλοῦ,much,422,
8944,101687644,γε,indeed,422,
8945,101687645,δεῖ,it is necessary,422,
8946,101687646,.,.,422,
8947,101687647,ἀλλ’,but,423,
8948,101687648,ἀπορίᾳ,puzzlement,423,
8949,101687649,μὲν,indeed,423,
8950,101687650,ἑάλωκα,have been captured,423,
8951,101687651,",",",",423,
8952,101687652,οὐ,not,423,
8953,101687653,μέντοι,however,423,
8954,101687654,λόγων,of words,423,
8955,101687655,",",",",423,
8956,101687656,ἀλλὰ,but,423,
8957,101687657,τόλμης,of audacity,423,
8958,101687658,καὶ,and,423,
8959,101687659,ἀναισχυντίας,shamelessness,423,
8960,101687660,καὶ,and,423,
8961,101687661,τοῦ,the,423,
8962,101687662,μὴ,not,423,
8963,101687663,ἐθέλειν,to want,423,
8964,101687664,λέγειν,to say,423,
8965,101687665,πρὸς,to,423,
8966,101687666,ὑμᾶς,you,423,
8967,101687667,τοιαῦτα,such things,423,
8968,101687668,οἷ’,such,423,
8969,101687669,ἂν,an,423,
8970,101687670,ὑμῖν,you,423,
8971,101687671,μὲν,indeed,423,
8972,101687672,ἥδιστα,most pleasantly,423,
8973,101687673,ἦν,would be,423,
8974,101687674,ἀκούειν,to hear,423,
8975,101687675,—,—,423,
8976,101687676,θρηνοῦντός,lamenting,423,
8977,101687677,τέ,and,423,
8978,101687678,μου,my,423,
8979,101687679,καὶ,and,423,
8980,101687680,ὀδυρομένου,wailing,423,
8981,101687681,καὶ,and,423,
8982,101687682,ἄλλα,other,423,
8983,101687683,ποιοῦντος,doing,423,
8984,101687684,καὶ,and,423,
8985,101687685,λέγοντος,saying,423,
8986,101687686,πολλὰ,many things,423,
8987,101687687,καὶ,and,423,
8988,101687688,ἀνάξια,unbecoming,423,
8989,101687689,ἐμοῦ,of me,423,
8990,101687690,",",",",423,
8991,101687691,ὡς,as,423,
8992,101687692,ἐγώ,I,423,
8993,101687693,φημι,I say,423,
8994,101687694,",",",",423,
8995,101687695,οἷα,such,423,
8996,101687696,δὴ,indeed,423,
8997,101687697,καὶ,even,423,
8998,101687698,εἴθισθε,you are accustomed,423,
8999,101687699,ὑμεῖς,you,423,
9000,101687700,τῶν,of the,423,
9001,101687701,ἄλλων,others,423,
9002,101687702,ἀκούειν,to hear,423,
9003,101687703,.,.,423,
9004,101687704,ἀλλ’,but,424,
9005,101687705,οὔ,not,424,
9006,101687706,-τε,and,424,
9007,101687707,τότε,then,424,
9008,101687708,ᾠήθην,I thought,424,
9009,101687709,δεῖν,to be dangerous,424,
9010,101687710,ἕνεκα,for the sake of,424,
9011,101687711,τοῦ,of the,424,
9012,101687712,κινδύνου,danger,424,
9013,101687713,πρᾶξαι,to do,424,
9014,101687714,οὐδὲν,nothing,424,
9015,101687715,ἀνελεύθερον,unworthy,424,
9016,101687716,",",",",424,
9017,101687717,οὔ,not,424,
9018,101687718,-τε,and,424,
9019,101687719,νῦν,now,424,
9020,101687720,μοι,me,424,
9021,101687721,μεταμέλει,it is regrettable,424,
9022,101687722,οὕτως,so,424,
9023,101687723,ἀπολογησαμένῳ,having defended myself,424,
9024,101687724,",",",",424,
9025,101687725,ἀλλὰ,but,424,
9026,101687726,πολὺ,much,424,
9027,101687727,μᾶλλον,rather,424,
9028,101687728,αἱροῦμαι,choose,424,
9029,101687729,ὧδε,here,424,
9030,101687730,ἀπολογησάμενος,having defended myself,424,
9031,101687731,τεθνάναι,to die,424,
9032,101687732,ἢ,than,424,
9033,101687733,ἐκείνως,thus,424,
9034,101687734,ζῆν,to live,424,
9035,101687735,.,.,424,
9036,101687736,οὔ,not,425,
9037,101687737,-τε,and,425,
9038,101687738,γὰρ,for,425,
9039,101687739,ἐν,in,425,
9040,101687740,δίκῃ,court,425,
9041,101687741,οὔ,not,425,
9042,101687742,-τ’,and,425,
9043,101687743,ἐν,in,425,
9044,101687744,πολέμῳ,in war,425,
9045,101687745,οὔ,not,425,
9046,101687746,-τ’,and,425,
9047,101687747,ἐμὲ,me,425,
9048,101687748,οὔ,not,425,
9049,101687749,-τ’,not,425,
9050,101687750,ἄλλον,any other,425,
9051,101687751,οὐδένα,no one,425,
9052,101687752,δεῖ,must,425,
9053,101687753,τοῦτο,this,425,
9054,101687754,μηχανᾶσθαι,to contrive,425,
9055,101687755,",",",",425,
9056,101687756,ὅπως,so that,425,
9057,101687757,ἀποφεύξεται,will avoid,425,
9058,101687758,πᾶν,all,425,
9059,101687759,ποιῶν,doing,425,
9060,101687760,θάνατον,death,425,
9061,101687761,.,.,425,
9062,101687762,καὶ,for,426,
9063,101687763,γὰρ,for,426,
9064,101687764,ἐν,in,426,
9065,101687765,ταῖς,the,426,
9066,101687766,μάχαις,battles,426,
9067,101687767,πολλάκις,often,426,
9068,101687768,δῆλον,clear,426,
9069,101687769,γίγνεται,becomes,426,
9070,101687770,ὅτι,that,426,
9071,101687771,τό,the,426,
9072,101687772,γε,indeed,426,
9073,101687773,ἀποθανεῖν,to die,426,
9074,101687774,ἄν,would,426,
9075,101687775,τις,someone,426,
9076,101687776,ἐκφύγοι,might escape,426,
9077,101687777,καὶ,and,426,
9078,101687778,ὅπλα,arms,426,
9079,101687779,ἀφεὶς,having abandoned,426,
9080,101687780,καὶ,and,426,
9081,101687781,ἐφ’,to,426,
9082,101687782,ἱκετείαν,supplication,426,
9083,101687783,τραπόμενος,turning,426,
9084,101687784,τῶν,of the,426,
9085,101687785,διωκόντων,of those pursuing,426,
9086,101687786,.,.,426,
9087,101687787,καὶ,and,427,
9088,101687788,ἄλλαι,other,427,
9089,101687789,μηχαναὶ,devices,427,
9090,101687790,πολλαί,many,427,
9091,101687791,εἰσιν,are,427,
9092,101687792,ἐν,in,427,
9093,101687793,ἑκάστοις,each,427,
9094,101687794,τοῖς,the,427,
